episode, step, reward
25,54,2.661114327242227
25,55,2.684291285288776
25,56,2.6312664160107504
25,57,2.6026053260929913
25,58,2.695176191539705
25,59,2.7905979793567983
25,60,2.8289853715368256
25,61,2.80670740840588
25,62,2.7240921368409854
25,63,2.7163359018359206
25,64,2.7737995974517835
25,65,2.8107361140537206
25,66,2.8410127742398474
25,67,2.869734519323663
26,0,0.9726033112118327
26,1,0.9656202565713858
26,2,0.9802947500309368
26,3,1.0431585308883324
26,4,1.0743817314999182
26,5,1.089863969945133
26,6,1.1117061767589664
26,7,1.040127523046178
26,8,1.0557801323119447
26,9,1.1453248834075556
26,10,1.2874406290320066
26,11,1.3959966226395586
26,12,1.3034583141522535
26,13,1.2767906178605832
26,14,1.3711928607577937
26,15,1.4790837552848823
26,16,1.653193366222285
26,17,1.7648941803737792
26,18,1.6779044495570763
26,19,1.6928472690800538
26,20,1.70275071907596
26,21,1.6435683987109435
26,22,1.6165203379278323
26,23,1.5731225770363741
26,24,1.542944157389709
26,25,1.5375084232826164
26,26,1.5892889532998022
26,27,1.5941968353496236
26,28,1.5190001118661736
26,29,1.5123362884395501
26,30,1.5786078825174008
26,31,1.6285984963348532
26,32,1.6504076596372685
26,33,1.6245823766427556
26,34,1.7109111677931237
26,35,1.8955036899719353
26,36,2.0412384071137977
26,37,2.2407408127654262
26,38,2.410358474868286
26,39,2.36864825551682
26,40,2.348530694731285
26,41,2.4453603678326616
26,42,2.584297030687204
26,43,2.7917526932933017
26,44,2.928000017282518
26,45,2.7449822147839784
26,46,2.642175958547674
26,47,2.6421818410603697
26,48,2.6149571761402965
26,49,2.535369394050573
26,50,2.4979247685096073
26,51,2.4488362172980933
26,52,2.4058878663517977
26,53,2.518727161834958
26,54,2.5541552196626864
26,55,2.5828549196663064
26,56,2.6036593458097173
26,57,2.546366575211257
26,58,2.6328454550306497
26,59,2.6897440616123074
26,60,2.7921976474845414
26,61,3.003288348384811
26,62,3.2087612382011317
26,63,3.2894030180673783
26,64,3.27301862294091
26,65,3.1973765780787864
26,66,3.139359578301343
26,67,3.155891855328122
26,68,3.1221633000800324
26,69,3.0425966798237782
26,70,3.0962707834781598
26,71,3.167126891451254
26,72,3.1743428005570298
26,73,3.0158861915789585
26,74,3.0250501369626215
26,75,3.12696901656811
26,76,3.1648211295531254
26,77,3.1921494612915535
26,78,3.259193894649118
27,0,1.019140471538981
27,1,1.0176962336748436
27,2,1.014521793440294
27,3,1.0055609246037451
27,4,0.9777141701634376
27,5,1.0152885081656062
27,6,1.0903068420320141
27,7,1.042252986408499
27,8,0.9329775420895329
27,9,0.8781319313319481
27,10,0.9872140810999674
27,11,1.047414727480629
27,12,1.1234675994641792
27,13,1.3248474729817206
27,14,1.4165394012856043
27,15,1.4370005427938102
27,16,1.4559729669077581
27,17,1.3812434209784177
27,18,1.4090646575408472
27,19,1.53957216300527
27,20,1.5732673166012592
27,21,1.5441234023762789
27,22,1.6125287138796498
27,23,1.6849079576908064
27,24,1.7500947705495056
27,25,1.7515199853121337
27,26,1.8230794659250587
27,27,1.9423289971336668
27,28,1.901575377112599
27,29,1.9685627377508281
27,30,2.039321020906643
27,31,2.087757477357688
27,32,2.2001594028466753
27,33,2.1633180718556546
27,34,2.098848288738856
27,35,2.1221247590224825
27,36,2.1830406406809924
27,37,2.1944297870708387
27,38,2.2220811785485712
27,39,2.3042916350094984
27,40,2.365837429541783
27,41,2.379831073474153
27,42,2.258709570909105
27,43,2.1799382309503277
27,44,2.257409772719312
27,45,2.372163241420091
27,46,2.303280507830434
27,47,2.310730934815721
27,48,2.385665404464928
27,49,2.441050465912579
27,50,2.4955369232653717
27,51,2.404061634061467
27,52,2.379725080043385
27,53,2.578565186260619
27,54,2.817697738936934
27,55,2.8766601609645837
27,56,2.788031234800885
27,57,2.7887615429990498
27,58,2.828750157856273
27,59,2.8263263612799445
27,60,2.8056000712250198
27,61,2.8214669464429156
27,62,2.88245515286959
27,63,2.9231863964167037
27,64,2.933685955384161
27,65,2.9616566027780755
27,66,2.9364784363362952
27,67,2.859038947656386
27,68,2.8469118013766526
27,69,2.8913178285821255
27,70,2.9892130668515158
27,71,3.07110252363058
28,0,1.0234469227026732
28,1,0.9950967634570073
28,2,0.9898624618494037
28,3,1.0261264498915832
28,4,0.9463447881707103
28,5,0.9100841048132732
28,6,0.8679294585660399
28,7,0.8583100246549917
28,8,1.0002177969465886
28,9,1.01595977596395
28,10,1.0195259327552006
28,11,1.1291158144756543
28,12,1.195473255540403
28,13,1.3324642854650695
28,14,1.48047700974295
28,15,1.5095049472741366
28,16,1.4715697155446275
28,17,1.4219843475327962
28,18,1.445428709305866
28,19,1.462198347164985
28,20,1.379676376821773
28,21,1.3910126613710918
28,22,1.446874297788363
28,23,1.4406773279589122
28,24,1.384456104205045
28,25,1.2690764011402502
28,26,1.2350315188319256
28,27,1.2685455761408964
28,28,1.2819293313076892
28,29,1.2457374900624512
28,30,1.187587559722735
28,31,1.2306906964681694
28,32,1.3349229549935726
28,33,1.3484275179265748
28,34,1.4766665081923223
28,35,1.6913647838188541
28,36,1.7913070139843903
28,37,1.7255338257452582
28,38,1.712274327160255
28,39,1.7471201554413085
28,40,1.6868457936778103
28,41,1.6791576783093465
28,42,1.7227691636110098
28,43,1.7219487166505592
28,44,1.722014349654948
28,45,1.592292807655756
28,46,1.483735156268476
28,47,1.531092052277884
28,48,1.6180561149196135
28,49,1.7001649133841383
28,50,1.8022031381146748
28,51,1.8569973073008395
28,52,2.019138636072873
28,53,2.147960159279237
28,54,2.2192292447893194
28,55,2.2048140894434365
28,56,2.119934954052325
28,57,2.134601644911206
28,58,2.1190510258505073
28,59,2.2562230866681703
28,60,2.3065279729529995
28,61,2.1614746446774284
28,62,2.2224506564265916
28,63,2.304018315223877
28,64,2.2128631807464956
28,65,2.1608051862333295
28,66,2.2079143183552876
28,67,2.215817709109939
28,68,2.196358962910692
28,69,2.284966050355923
28,70,2.4130116489749023
28,71,2.4233760646860074
28,72,2.306228595780734
28,73,2.3417109683502924
28,74,2.472645443457178
28,75,2.5739899635458827
28,76,2.690417804462576
28,77,2.8116248018469108
28,78,2.8857558931366056
28,79,2.909358024326111
28,80,3.0663550825336907
28,81,3.193888499954326
28,82,3.19866518067317
28,83,3.2561701748519116
28,84,3.2968132909792565
28,85,3.2405955006345413
28,86,3.1215883898820502
28,87,3.01002656816955
28,88,2.94119991677044
28,89,2.88490895087288
28,90,2.959744874695443
28,91,3.0103756583652177
28,92,2.9964894504298387
29,0,0.9972393147115686
29,1,1.0098129364436657
29,2,1.0473264248870462
29,3,1.0187882808758475
29,4,0.9600411453211095
29,5,0.975284631367154
29,6,1.0529315860123907
29,7,1.0627728511854309
29,8,1.0012239377659782
29,9,1.0060047964770542
29,10,1.0715529559719381
29,11,1.2070248530811147
29,12,1.188889446713273
29,13,1.1602002395634967
29,14,1.2265493816307735
29,15,1.263644997756209
29,16,1.3910939055825329
29,17,1.4582751691490863
29,18,1.4516486920722158
29,19,1.5088031664691626
29,20,1.5027861027757048
29,21,1.5314072845650832
29,22,1.5743446463350976
29,23,1.523946332907496
29,24,1.4809842864604525
29,25,1.4359407247327363
29,26,1.4310887024613188
29,27,1.362169086922583
29,28,1.3843431030742828
29,29,1.5015763190186289
29,30,1.516838977223749
29,31,1.4095293908295004
29,32,1.4260560764704873
29,33,1.518731921694821
29,34,1.6011254150741263
29,35,1.620036455190803
29,36,1.6081257229449588
29,37,1.7054171073885078
29,38,1.5942305003805957
29,39,1.3675811765027492
29,40,1.2684189307588507
29,41,1.2239932373523652
29,42,1.1496257288458749
29,43,1.156679036269997
29,44,1.17688598162342
29,45,1.1279732958788253
29,46,1.1283959705716236
29,47,1.237453475875999
29,48,1.2589507244759026
29,49,1.207967405701135
29,50,1.3232424614738054
29,51,1.3866504701117224
29,52,1.4305858993849114
29,53,1.5213325254506371
29,54,1.4755943417679722
29,55,1.474218642049685
29,56,1.4688652462502283
29,57,1.4781388136398632
29,58,1.6447825406495447
29,59,1.8197578530729064
29,60,1.9632249911087867
29,61,2.0689029791783966
29,62,2.238106730476646
29,63,2.3856981418192964
29,64,2.4196243901617653
29,65,2.4886817701198414
29,66,2.637502681210232
29,67,2.7493045395871696
29,68,2.818754353068516
29,69,2.8769617958927607
29,70,2.8215762781555074
29,71,2.6900277900163934
29,72,2.6737145438317964
29,73,2.7089248929199736
30,0,1.0584919081984048
30,1,1.0379177866629419
30,2,1.0293700689386551
30,3,1.012437441679072
30,4,0.9312825379776727
30,5,0.9458690096288733
30,6,0.9660444541155432
30,7,0.9452380841161138
30,8,1.0296666911083254
30,9,1.0690374392895416
30,10,1.0994956278742678
30,11,1.1414527958275436
30,12,1.0645833299442335
30,13,1.0024056333590834
30,14,1.1614471214235818
30,15,1.237123792517613
30,16,1.153867606424771
30,17,1.2110807287519878
30,18,1.371054712856884
30,19,1.5307353979276084
30,20,1.6392306915509776
30,21,1.6183617808935018
30,22,1.5096607955639627
30,23,1.4643272270547372
30,24,1.4707291505759374
30,25,1.4911665133175838
30,26,1.52810727973871
30,27,1.6352298819141398
30,28,1.6460675938064944
30,29,1.636085101516004
30,30,1.627961663038384
30,31,1.6314617349825413
30,32,1.6033813574187061
30,33,1.5022341142659326
30,34,1.5781799397360676
30,35,1.782944949085
30,36,1.9650047813390554
30,37,2.069671837799714
30,38,1.992012737515254
30,39,1.9976461086067707
30,40,2.038833432492264
30,41,2.019183078245224
30,42,2.0140865465893003
30,43,2.055172596816112
30,44,2.069498667028144
30,45,2.061106609398075
30,46,2.159702925131784
30,47,2.146404209730477
30,48,2.1062151330308345
30,49,2.0061686641809624
30,50,1.8967643840264272
30,51,1.9215052830568786
30,52,1.9688162104742228
30,53,2.052024033784903
30,54,2.115834287454299
30,55,2.15597958467782
30,56,2.1716665132432005
31,0,1.0203983024678538
31,1,0.9568313466096328
31,2,0.9610708166083003
31,3,1.0381272555394792
31,4,1.0982405645840578
31,5,1.0809259468761292
31,6,1.0301282694089902
31,7,1.0388133946615716
31,8,1.0446477367501927
31,9,1.0446901614490987
31,10,0.9900819892138951
31,11,0.9438008840188391
31,12,1.0230983134677953
31,13,1.1068282358828472
31,14,1.2091607900261643
31,15,1.3776203834775689
31,16,1.4121213266678239
31,17,1.3299207661769623
31,18,1.409041555323564
31,19,1.6571283234737333
31,20,1.8407393539035783
31,21,1.907728345744901
31,22,1.8842086666440059
31,23,1.945655844574441
31,24,1.980580199205313
31,25,1.9374020975324013
31,26,2.0304709945929313
31,27,2.1015962380303796
31,28,2.082127640377332
31,29,1.9871230349474445
31,30,1.9370772543819716
31,31,1.9414034695438895
31,32,1.9321926550800888
31,33,1.9387495575832643
31,34,1.982860848370092
31,35,2.028001935730054
31,36,1.9738177162329058
31,37,1.91135859858008
31,38,1.8976327856551114
31,39,1.9411868402571435
31,40,1.9374860575729966
31,41,1.9633868776783028
31,42,2.1359760301573476
31,43,2.23809504340897
31,44,2.233233140886958
31,45,2.3775827947253285
31,46,2.433090791951015
31,47,2.478624426963678
31,48,2.56485388362969
31,49,2.502906887988627
31,50,2.567731645821466
31,51,2.6262704292717047
31,52,2.601575873758703
31,53,2.621769886112848
31,54,2.7230736502683626
31,55,2.8161474683337153
31,56,2.6986377398392203
31,57,2.7190455880722983
31,58,2.7985021391581455
31,59,2.879830464086453
31,60,3.002272554876476
31,61,3.07603727819811
31,62,3.134559193409969
31,63,3.2042724199297847
31,64,3.274905071226488
31,65,3.211044535151026
31,66,3.1092275896143495
31,67,2.9960969723146826
31,68,3.046794413331669
31,69,3.155609572481592
31,70,3.2224350865029323
31,71,3.2772400090736635
31,72,3.1776480284517055
31,73,3.153313592226067
31,74,3.215676540256902
31,75,3.151777806721128
31,76,3.204086159477943
31,77,3.2123195208563087
31,78,3.1462744932025934
31,79,3.1709582531517464
31,80,3.2748417268128924
32,0,1.022075517002186
32,1,1.0164813230544474
32,2,0.9788945446769383
32,3,0.9762349300659703
32,4,0.9804414357702925
32,5,0.9569421129202151
32,6,0.955560466837233
32,7,0.9804077967304378
32,8,1.000325323059587
32,9,0.9930085789752301
32,10,0.9857741344808274
32,11,0.9445229795711373
32,12,0.811693095383327
32,13,0.8339307083450324
32,14,0.9756312262485218
32,15,1.0530150362851776
32,16,0.9729737428154009
32,17,0.9747739267330691
32,18,1.064102200919231
32,19,1.204268466323561
32,20,1.2135085225524493
32,21,1.1792242350218112
32,22,1.1954464619164844
32,23,1.1617455402107093
32,24,1.0433036437611705
32,25,1.024940369749111
32,26,1.127982368430802
32,27,1.2491657019029625
32,28,1.275311861851842
32,29,1.212815619375895
32,30,1.1692622842134812
32,31,1.2315372176400012
32,32,1.2964593134846987
32,33,1.2460341544410893
32,34,1.2376290912956014
32,35,1.3169898146114973
32,36,1.4737148744892243
32,37,1.5728134534594789
32,38,1.666444235406564
32,39,1.7484929017704596
32,40,1.7417377335366033
32,41,1.8120393430335597
32,42,1.8324839362441148
32,43,1.7969723861378415
32,44,1.8955200718330483
32,45,1.8884658064426325
32,46,1.9019979441343475
32,47,2.037639299826067
32,48,2.0335376517942843
32,49,2.0122397528426386
32,50,2.063331393871906
32,51,2.038798701549356
32,52,2.0169971902247013
32,53,2.014145524831375
32,54,2.032152855146653
32,55,2.145118310256029
32,56,2.2118840740948564
32,57,2.1780364809825197
32,58,2.0014923976266954
32,59,1.83714236063612
32,60,1.7344551882115709
32,61,1.671868079233287
32,62,1.6595429482756534
32,63,1.645064920780393
32,64,1.6976996466968328
32,65,1.7019002434037513
32,66,1.7161098372358954
32,67,1.7795064568244068
32,68,1.7334613855408785
32,69,1.7020374985204023
32,70,1.7296457015232372
32,71,1.8173639164318656
32,72,1.8521076554022948
32,73,1.8756470224639032
33,0,1.0074130659326013
33,1,0.9489298761667676
33,2,0.8881814438201487
33,3,0.9329667871131133
33,4,0.9061336256267472
33,5,0.8970366023968005
33,6,0.8801082782875913
33,7,0.9202826799295867
33,8,1.002269658795055
33,9,1.0733181142753294
33,10,1.213918151236254
33,11,1.3506205369205193
33,12,1.4303699012949536
33,13,1.4746061645741522
33,14,1.6023894418942113
33,15,1.703765398291928
33,16,1.5657801772643791
33,17,1.54437321193133
33,18,1.570207439283484
33,19,1.6493787041288672
33,20,1.847704555725175
33,21,2.003269277128771
33,22,2.138686714617799
33,23,2.208671799704033
33,24,2.189891207481422
33,25,2.095356405941431
33,26,1.9689748193318304
33,27,1.9922325310051352
33,28,2.0559792135267165
33,29,1.940702473002756
33,30,2.002089036701167
33,31,2.1616458222456365
33,32,2.0825227704377314
33,33,2.0021492543966013
33,34,2.0520735078645918
33,35,2.0406193171521445
33,36,2.0296800478287027
33,37,2.0096049332146535
33,38,1.952979217547459
33,39,1.9395587135955503
33,40,1.9508906674683695
33,41,1.9727202582045589
33,42,2.016692854118822
33,43,2.057127404429847
33,44,2.0897713516443694
33,45,2.082400741967567
33,46,1.9761155655108875
33,47,1.97256535192434
33,48,2.055512668175048
33,49,2.0617038084899213
33,50,2.0722122326449393
33,51,2.268425444957304
33,52,2.382489019377645
33,53,2.5214054607264056
33,54,2.6500764378882895
33,55,2.7279471007743727
33,56,2.802100224343164
33,57,2.7817680157322036
33,58,2.9322912986479843
33,59,3.06320677413509
33,60,3.0541185720538735
33,61,3.124239918678846
33,62,3.1743580749490166
33,63,3.126374869153285
33,64,3.2634677005995885
34,0,1.0470586103978008
34,1,1.0719086186281244
34,2,1.026506904751747
34,3,1.0009620020444423
34,4,0.9820656554846635
34,5,0.9604874516437206
34,6,0.9325495109854706
34,7,0.9739225344946392
34,8,1.0419147453293252
34,9,0.9968002946733234
34,10,1.0131760407189125
34,11,1.0937563330826985
34,12,1.0919352266515323
34,13,1.115061929550304
34,14,1.050186718018004
34,15,1.0782742496108306
34,16,1.169240921544412
34,17,1.1713175182764508
34,18,1.1973149324054497
34,19,1.0824067567853952
34,20,1.004639754449989
34,21,1.051569076839659
34,22,1.1160967344325983
34,23,1.2434965472347719
34,24,1.3643459332433092
34,25,1.3772969125909624
34,26,1.4442458668354698
34,27,1.4604173220224685
34,28,1.4074557192485653
34,29,1.3158873965606015
34,30,1.3443894434614743
34,31,1.4702617874159154
34,32,1.6141796522804859
34,33,1.8440879351998531
34,34,2.0197844517218604
34,35,2.107506977068547
34,36,2.1103791534935237
34,37,2.0000685319044202
34,38,1.9270704093333477
34,39,1.9677415054410576
34,40,1.9924705065236556
34,41,1.9352424154918602
34,42,1.8773299601302729
34,43,1.9659972552706835
34,44,2.101278960070255
34,45,2.1795699277222633
34,46,2.2807196537878505
34,47,2.320496353980368
34,48,2.190872735612374
34,49,2.0439857549255676
34,50,2.0967144508601736
34,51,2.238917050021269
34,52,2.2713413018379573
34,53,2.1623926781373157
34,54,2.084961466443857
34,55,2.05788225318724
34,56,2.0395616218150727
34,57,2.064907997769409
34,58,2.1007569636949692
34,59,2.114807956333831
34,60,2.1491032131426673
34,61,2.1556898027490665
34,62,2.092354926430342
34,63,2.0392087805449024
34,64,2.064827448936974
34,65,2.1398905275108393
34,66,2.07878143252313
34,67,2.107695583498739
34,68,2.213262892034463
34,69,2.2652556382220603
34,70,2.200571822151436
34,71,1.9756142206984695
34,72,1.9028011643712013
34,73,1.8796899428559983
34,74,1.9005147246012304
34,75,1.9969297524516056
34,76,2.3103872475546914
34,77,2.703644243943513
34,78,2.8985266008363553
34,79,2.953576470316944
34,80,3.06430340634567
34,81,3.2490535043848485
34,82,3.375554949489396
34,83,3.404765939899298
34,84,3.461912468875799
34,85,3.415127945102637
34,86,3.355977816691536
34,87,3.3212367567548635
34,88,3.2433911629685124
34,89,3.158919564956268
34,90,3.133643343744176
34,91,3.198940484414769
34,92,3.303974907149922
34,93,3.3811506806103453
34,94,3.3889041606497616
34,95,3.365839854279449
34,96,3.2064091659958702
34,97,2.9541945795872446
34,98,2.7852018063973807
34,99,2.803861345988765
34,100,2.884628357984991
34,101,2.928017329510105
35,0,0.9509879064957945
35,1,0.8731505096189578
35,2,0.9293798557930928
35,3,1.0789763556338838
35,4,1.0621982911575303
35,5,0.9726841530643887
35,6,1.0046387416667546
35,7,1.1281131595898866
35,8,1.243265620127469
35,9,1.3061788971581787
35,10,1.1907367737753156
35,11,1.1271697662912523
35,12,1.1882402177994413
35,13,1.1899260042065707
35,14,1.1676984320435655
35,15,1.19530872897753
35,16,1.2480941439944255
35,17,1.2850306394359052
35,18,1.252505801821763
35,19,1.2499327916054421
35,20,1.1130343565306338
35,21,1.049091386690866
35,22,1.0180072551106343
35,23,0.9927144125521424
35,24,0.9298388298384618
35,25,0.8666605976181587
35,26,0.8737797757362262
35,27,0.7582970534858329
35,28,0.7194002553606397
35,29,0.7031046740753624
35,30,0.7109970561696722
35,31,0.8362398249142038
35,32,0.8575346419510338
35,33,0.9151497241717236
35,34,1.0348703199865357
35,35,1.0856083189705767
35,36,1.106127471329333
35,37,1.1890370062400315
35,38,1.1479626707525934
35,39,0.9756699472096098
35,40,0.9257618388047305
35,41,0.8497464860998689
35,42,0.8399118985454201
35,43,0.9015877285101624
35,44,0.9928709683237411
35,45,1.0873376297921078
35,46,1.0566444553698524
35,47,1.0139808762363827
35,48,1.0401104817906457
35,49,1.0937407769178775
35,50,1.1821702523368256
35,51,1.2790869348377316
35,52,1.2705555751943627
35,53,1.158221643348662
35,54,1.0090751514092167
35,55,1.0554669231321752
35,56,1.2582502237710123
35,57,1.3580715722529535
35,58,1.3636358735830232
35,59,1.280909938499828
35,60,1.345170696623455
35,61,1.4918024512325576
35,62,1.450456724257717
35,63,1.472091829035536
35,64,1.6328355143802844
35,65,1.7162576827706542
35,66,1.6565654138654942
35,67,1.7035469986896354
35,68,1.7801611409330984
35,69,1.7413495940267814
35,70,1.7651710968092444
35,71,1.7053431251124436
35,72,1.6488840830724723
35,73,1.7078433669447266
35,74,1.822663597484565
35,75,1.9135930242376855
35,76,2.036487348017831
35,77,2.152458625160276
35,78,2.121284748480544
35,79,2.0296504707853176
35,80,2.1109003227180057
35,81,2.252129644716235
35,82,2.2263866606866696
35,83,2.1899035920511394
35,84,2.3441143520256857
35,85,2.4595160482105705
35,86,2.4217481642319822
35,87,2.4178314266880894
35,88,2.2974148179841367
35,89,2.1716901313929013
35,90,2.111588407075853
35,91,2.0694552887649587
35,92,2.0456961562252776
35,93,2.0285794804954707
35,94,2.062190311961803
35,95,2.068331281383858
35,96,2.0491599642180156
35,97,2.0146204861251644
35,98,1.9501193880894052
35,99,1.8990431267169217
35,100,1.906710248937388
35,101,2.017728479213886
35,102,2.044810861605766
35,103,1.9045720734207974
35,104,1.8115192811458505
35,105,1.760203788444303
35,106,1.8157774388906223
35,107,1.8478042890457103
35,108,1.7291885431823326
35,109,1.7031264772596493
35,110,1.7735970219593435
35,111,1.7419525799940012
35,112,1.739403891796002
35,113,1.7633967022548267
35,114,1.7983459869118932
35,115,1.9622313204953787
35,116,1.970999483173157
35,117,1.8884801853355213
35,118,1.9189337843498835
35,119,1.94680626339336
35,120,1.8978714077777525
35,121,1.9532844843208073
35,122,1.996604795701009
35,123,1.9343793265451754
35,124,1.948138414117147
35,125,1.9412346789528012
35,126,1.894061317742659
35,127,1.8436545786367151
35,128,1.8195391649980683
35,129,1.7211237169971554
35,130,1.7176997520975266
35,131,1.7984698560895913
35,132,1.825573530633818
35,133,1.8796857950065156
35,134,1.897549123908408
35,135,1.8351772108402125
35,136,1.7293415661777551
35,137,1.6422335846241154
35,138,1.505744722978585
35,139,1.5086326091099875
35,140,1.646503603402414
35,141,1.6651470705004092
35,142,1.7703337862529407
35,143,2.2173225296057795
35,144,2.475736569022552
35,145,2.495702136434651
35,146,2.5145542313004468
35,147,2.537225194667477
35,148,2.548389577808773
35,149,2.556244793799213
35,150,2.5063185407483277
35,151,2.47687014567207
35,152,2.5193832086423327
35,153,2.484658840432044
35,154,2.5467715585255473
35,155,2.7035534511717354
35,156,2.7773477704169416
35,157,2.628894157598258
35,158,2.42339619620097
35,159,2.3685467032409937
35,160,2.3521434276045037
35,161,2.377074676305542
35,162,2.47056557673046
35,163,2.4872551184219622
35,164,2.4784949884284186
35,165,2.484219273107592
35,166,2.541426062720851
35,167,2.643686934430575
35,168,2.719451831509911
35,169,2.7916141430236294
35,170,2.8995387363100646
35,171,2.938153209718863
36,0,0.999180295956546
36,1,0.9950995645063052
36,2,1.0386487615257503
36,3,1.0451326715202756
36,4,1.0355081174354037
36,5,1.0129656015909214
36,6,0.9968038779096043
36,7,0.9889681987320722
36,8,1.0246345920610582
36,9,1.0201827545242983
36,10,1.0611091231667014
36,11,1.0902328043313128
36,12,0.9802632450009479
36,13,0.9352577383103101
36,14,1.027376787514328
36,15,1.1805344768457249
36,16,1.2854588598419507
36,17,1.2962970486487146
36,18,1.321937064453899
36,19,1.391565801099354
36,20,1.4494219821585583
36,21,1.4577143588397792
36,22,1.5530903409880479
36,23,1.6985581222480084
36,24,1.7047542773668463
36,25,1.5848581209347097
36,26,1.4477021592867716
36,27,1.373388773627624
36,28,1.403833960250506
36,29,1.5855261109328316
36,30,1.780014349488161
36,31,1.8349528076709307
36,32,1.9184139203697972
36,33,1.8985599221212495
36,34,1.88141271056509
36,35,1.9300443131275773
36,36,1.8822088618667607
36,37,1.9297924661925405
36,38,1.9650563721920873
36,39,1.9847702222891024
36,40,1.9620822064392005
36,41,1.8688905140649754
36,42,1.8543402390790114
36,43,1.8184900922601153
36,44,1.8817253468352226
36,45,1.9810808955286678
36,46,1.9762409884898837
36,47,2.0352468909783212
36,48,2.1442933510351203
36,49,2.21612495300864
36,50,2.302897442267726
36,51,2.4293665618073446
36,52,2.442184355642227
36,53,2.3207245125333067
36,54,2.2900898642028213
36,55,2.3544315101440443
36,56,2.4542243878880288
36,57,2.514976762524606
36,58,2.5939404108058595
37,0,1.068078143696826
37,1,1.1050225222572412
37,2,1.0651035335251873
37,3,1.0204502622105407
37,4,1.0110774850455835
37,5,1.02501373164626
37,6,0.9613429771204869
37,7,0.8869514359756573
37,8,0.9258321507712276
37,9,1.0123378850152125
37,10,1.1288770433844468
37,11,1.2367503137483578
37,12,1.2323447773695928
37,13,1.294823732726016
37,14,1.4338736274085278
37,15,1.4282653567608576
37,16,1.4864063051696959
37,17,1.58158176086679
37,18,1.5841148333095574
37,19,1.5776524121779953
37,20,1.645996141536934
37,21,1.784794439598162
37,22,1.8616362963022333
37,23,1.840298248113514
37,24,1.8009615061574908
37,25,1.8637597067567055
37,26,1.8072433599874569
37,27,1.660057123604195
37,28,1.6311438072206534
37,29,1.6435183996631193
37,30,1.6149209785639438
37,31,1.5916771909218077
37,32,1.6311677322807059
37,33,1.6662581442549047
37,34,1.7005893279396904
37,35,1.6505439372319437
37,36,1.615948322120778
37,37,1.5774539098721703
37,38,1.4806331649888023
37,39,1.518471643938218
37,40,1.4779506518556256
37,41,1.4118025679789077
38,0,0.989074442047286
38,1,1.0470915632857962
38,2,1.0458070845263572
38,3,1.0605887368231217
38,4,1.1255410930888474
38,5,1.0720258837686825
38,6,1.0600916804939233
38,7,1.0604923147754928
38,8,1.0727085176539932
38,9,1.1021200372315783
38,10,1.1962661037999291
38,11,1.3871486329076537
38,12,1.553099909248039
38,13,1.5972928254666703
38,14,1.4987926886145806
38,15,1.3866262078989062
38,16,1.3671435256447397
38,17,1.460735337210861
38,18,1.6258576565593967
38,19,1.8040698145170218
38,20,1.909257351232518
38,21,1.8699354493786717
38,22,1.8118975263240198
38,23,1.8951559628928984
38,24,2.0262434779315113
38,25,2.067355535966408
38,26,2.0360821927974633
38,27,1.9747956717998976
38,28,1.881277046470984
38,29,1.8501186268214243
38,30,1.8045043272804953
38,31,1.768962641090945
38,32,1.904404005129869
38,33,1.951340872917019
38,34,1.8795536456940303
38,35,1.9368090020121387
38,36,1.9973633636669892
38,37,2.072879357009523
38,38,2.1575886065259815
38,39,2.1713087771031687
38,40,2.2100735892518384
38,41,2.2128875753486983
38,42,2.3016412967676385
38,43,2.4517544318483155
38,44,2.402507518095606
38,45,2.2456647687457876
38,46,2.246118821334932
38,47,2.2955261839033287
38,48,2.2757990480405534
38,49,2.2551956268843
38,50,2.2494149789027493
38,51,2.381456286158961
38,52,2.472157837044805
38,53,2.523423210456325
38,54,2.6662089957752197
38,55,2.6712868438279735
38,56,2.591799304902425
38,57,2.585969361418303
38,58,2.657526873789356
38,59,2.694056269066299
38,60,2.7670688386408124
38,61,2.9425748944019157
38,62,2.9497742962403875
39,0,1.063524834391233
39,1,1.083821392657619
39,2,1.0431458430317948
39,3,1.0145903912846335
39,4,0.9748390420186986
39,5,0.8865839639686582
39,6,0.860181471491051
39,7,0.8867346146292941
39,8,0.8268719320503757
39,9,0.7433547825745664
39,10,0.5400339112150134
39,11,0.37467857191381515
39,12,0.30862300546247406
39,13,0.36263239510232104
39,14,0.40339267204577817
39,15,0.4386150769697227
39,16,0.4447448224645443
39,17,0.38575470658140615
39,18,0.28401054611852544
39,19,0.26661439814374066
39,20,0.3557860601609148
39,21,0.4475463865471801
39,22,0.5964872717313796
39,23,0.681448378790727
39,24,0.7489255692083108
39,25,0.841840182645016
39,26,0.7934726477329573
39,27,0.7546495421582788
39,28,0.7899615665980831
39,29,0.8640971752877395
39,30,0.8437901979933502
39,31,0.7712327799985552
39,32,0.8235752426970908
39,33,0.8861943068088644
39,34,0.8347773628537388
39,35,0.866575825804902
39,36,0.9041824185256537
39,37,0.962313705515473
39,38,1.0769399613284445
39,39,1.149121357053917
39,40,1.123882304082121
39,41,1.133342342246246
39,42,1.0862445415643711
39,43,1.0019087799701212
39,44,0.9854848794352561
39,45,1.0254499732968618
39,46,1.0451693752254827
39,47,0.9856840940939111
39,48,0.9320050927457292
39,49,0.951642182040988
39,50,1.0707084244889382
39,51,1.188494760095738
39,52,1.2703978859517906
39,53,1.2439881757860538
39,54,1.2201366196877772
